"","NETWORTH","YEAR","name","gender","source_id","sector_id","age","WGT","avg_cpi","adj_value","base_year","pct_increase","CPI","NETWORTH_2019"
"5521",2400000000,2010," Donald Trump",NA,"real estate","Real Estate",64,1,218.0762,0.85,"2019",-14.69823,1.176471,2823529412
"5522",2900000000,2011," Donald Trump",NA,"Real Estate","Real Estate",65,1,224.923,0.88,"2019",-12.02006,1.136364,3295454545
"5523",3100000000,2012," Donald Trump",NA,"Real Estate, Television","Real Estate",66,1,229.5861,0.9,"2019",-10.19606,1.111111,3444444444
"5524",3500000000,2013," Donald Trump",NA,"Real Estate, TV","Real Estate",67,1,232.9518,0.91,"2019",-8.879563,1.098901,3846153846
"5525",200000000,1982," Donald Worthington Reynolds",NA,"Newspapers, media","Industrial: Media",75,1,96.53333,0.38,"2019",-62.24042,2.631579,526315789
"5526",200000000,1983," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",77,1,99.58333,0.39,"2019",-61.0474,2.564103,512820513
"5527",250000000,1984," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",78,1,103.9333,0.41,"2019",-59.34587,2.439024,609756098
"5528",350000000,1985," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",79,1,107.6,0.42,"2019",-57.91163,2.380952,833333333
"5529",500000000,1986," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",80,1,109.6917,0.43,"2019",-57.09346,2.325581,1162790698
"5530",700000000,1987," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",81,1,113.6167,0.44,"2019",-55.55818,2.272727,1590909091
"5531",1000000000,1988," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",82,1,118.275,0.46,"2019",-53.73604,2.173913,2173913043
"5532",1100000000,1989," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",83,1,123.9417,0.48,"2019",-51.51949,2.083333,2291666667
"5533",915000000,1990," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",84,1,130.6583,0.51,"2019",-48.89223,1.960784,1794117647
"5534",950000000,1991," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",85,1,136.1667,0.53,"2019",-46.73761,1.886792,1792452830
"5535",950000000,1992," Donald Worthington Reynolds",NA,"Publishing","Industrial: Media",86,1,140.3083,0.55,"2019",-45.11758,1.818182,1727272727
"5536",730000000,2000," Donna L. Dubinsky",NA,"Handspring","Industrial: Technology-computer",45,1,172.1917,0.67,"2019",-32.64622,1.492537,1089552239
"5537",200000000,1982," Doris Duke",NA,"Tobacco","Industrial: Consumer",70,1,96.53333,0.38,"2019",-62.24042,2.631579,526315789
"5538",250000000,1983," Doris Duke",NA,"Investments","Industrial: Consumer",71,1,99.58333,0.39,"2019",-61.0474,2.564103,641025641
"5539",250000000,1984," Doris Duke",NA,"Investments","Industrial: Consumer",71,1,103.9333,0.41,"2019",-59.34587,2.439024,609756098
"5540",250000000,1985," Doris Duke",NA,"Investments","Industrial: Consumer",72,1,107.6,0.42,"2019",-57.91163,2.380952,595238095
"5541",300000000,1986," Doris Duke",NA,"Tobacco","Industrial: Consumer",73,1,109.6917,0.43,"2019",-57.09346,2.325581,697674419
"5542",875000000,1987," Doris Duke",NA,"Tobacco","Industrial: Consumer",74,1,113.6167,0.44,"2019",-55.55818,2.272727,1988636364
"5543",800000000,1988," Doris Duke",NA,"Tobacco","Industrial: Consumer",75,1,118.275,0.46,"2019",-53.73604,2.173913,1739130435
"5544",850000000,1989," Doris Duke",NA,"Tobacco","Industrial: Consumer",76,1,123.9417,0.48,"2019",-51.51949,2.083333,1770833333
"5545",750000000,1990," Doris Duke",NA,"Tobacco","Industrial: Consumer",77,1,130.6583,0.51,"2019",-48.89223,1.960784,1470588235
"5546",750000000,1991," Doris Duke",NA,"Tobacco","Industrial: Consumer",78,1,136.1667,0.53,"2019",-46.73761,1.886792,1415094340
"5547",750000000,1992," Doris Duke",NA,"Tobacco","Industrial: Consumer",79,1,140.3083,0.55,"2019",-45.11758,1.818182,1363636364
"5548",750000000,1993," Doris Duke",NA,"Tobacco","Industrial: Consumer",80,1,144.475,0.57,"2019",-43.48776,1.754386,1315789474
"5549",265000000,1990," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",59,1,130.6583,0.51,"2019",-48.89223,1.960784,519607843
"5550",735000000,1991," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",60,1,136.1667,0.53,"2019",-46.73761,1.886792,1386792453
"5551",600000000,1992," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",61,1,140.3083,0.55,"2019",-45.11758,1.818182,1090909091
"5552",515000000,1993," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",62,1,144.475,0.57,"2019",-43.48776,1.754386,903508772
"5553",700000000,1994," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",63,1,148.225,0.58,"2019",-42.02093,1.724138,1206896552
"5554",550000000,1995," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",64,1,152.3833,0.6,"2019",-40.39437,1.666667,916666667
"5555",1200000000,1996," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",65,1,156.8583,0.61,"2019",-38.64395,1.639344,1967213115
"5556",1500000000,1997," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",66,1,160.525,0.63,"2019",-37.20971,1.587302,2380952381
"5557",2300000000,1998," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",67,1,163.0083,0.64,"2019",-36.23834,1.5625,3593750000
"5558",4100000000,1999," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",68,1,166.5833,0.65,"2019",-34.83996,1.538462,6307692308
"5559",2700000000,2000," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",69,1,172.1917,0.67,"2019",-32.64622,1.492537,4029850746
"5560",2100000000,2001," Doris F. Fisher",NA,"The Gap","Industrial: Retail/restaurant",70,1,177.0417,0.69,"2019",-30.74912,1.449275,3043478261
"5561",1300000000,2002," Doris F. Fisher",NA,"Gap","Industrial: Retail/restaurant",71,1,179.8667,0.7,"2019",-29.6441,1.428571,1857142857
"5562",2100000000,2003," Doris F. Fisher",NA,"Gap","Industrial: Retail/restaurant",72,1,184,0.72,"2019",-28.02733,1.388889,2916666667
"5563",1100000000,2004," Doris F. Fisher",NA,"Gap","Industrial: Retail/restaurant",73,1,188.9083,0.74,"2019",-26.1074,1.351351,1486486486
"5564",1300000000,2008," Doris F. Fisher",NA,"Gap","Industrial: Retail/restaurant",77,1,215.2543,0.84,"2019",-15.80204,1.190476,1547619048
"5565",1300000000,2009," Doris F. Fisher",NA,"Gap","Industrial: Retail/restaurant",78,1,214.5647,0.84,"2019",-16.07178,1.190476,1547619048
"5566",2300000000,2010," Doris F. Fisher",NA,"Gap","Industrial: Retail/restaurant",79,1,218.0762,0.85,"2019",-14.69823,1.176471,2705882353
"5567",2000000000,2011," Doris F. Fisher",NA,"GAP INC","Industrial: Retail/restaurant",80,1,224.923,0.88,"2019",-12.02006,1.136364,2272727273
"5568",2900000000,2012," Doris F. Fisher",NA,"GAP INC","Industrial: Retail/restaurant",81,1,229.5861,0.9,"2019",-10.19606,1.111111,3222222222
"5569",3300000000,2013," Doris F. Fisher",NA,"GAP","Industrial: Retail/restaurant",82,1,232.9518,0.91,"2019",-8.879563,1.098901,3626373626
"5570",150000000,1982," Doris Jones Stein",NA,"MCA, Inc.","Industrial: Media",80,1,96.53333,0.38,"2019",-62.24042,2.631579,394736842
"5571",135000000,1983," Doris Jones Stein",NA,"MCA, Inc.","Industrial: Media",81,1,99.58333,0.39,"2019",-61.0474,2.564103,346153846
"5572",250000000,1984," Dorothy Stimson Bullitt",NA,"Broadcasting","Industrial: Media",92,1,103.9333,0.41,"2019",-59.34587,2.439024,609756098
"5573",275000000,1985," Dorothy Stimson Bullitt",NA,"Broadcasting","Industrial: Media",93,1,107.6,0.42,"2019",-57.91163,2.380952,654761905
"5574",300000000,1986," Dorothy Stimson Bullitt",NA,"Broadcasting","Industrial: Media",94,1,109.6917,0.43,"2019",-57.09346,2.325581,697674419
"5575",150000000,1984," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",56,1,103.9333,0.41,"2019",-59.34587,2.439024,365853659
"5576",185000000,1985," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",57,1,107.6,0.42,"2019",-57.91163,2.380952,440476190
"5577",250000000,1986," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",58,1,109.6917,0.43,"2019",-57.09346,2.325581,581395349
"5578",290000000,1987," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",59,1,113.6167,0.44,"2019",-55.55818,2.272727,659090909
"5579",250000000,1988," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",60,1,118.275,0.46,"2019",-53.73604,2.173913,543478261
"5580",450000000,1989," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",61,1,123.9417,0.48,"2019",-51.51949,2.083333,937500000
"5581",500000000,1990," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",62,1,130.6583,0.51,"2019",-48.89223,1.960784,980392157
"5582",790000000,1991," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",63,1,136.1667,0.53,"2019",-46.73761,1.886792,1490566038
"5583",725000000,1992," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",64,1,140.3083,0.55,"2019",-45.11758,1.818182,1318181818
"5584",740000000,1993," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",65,1,144.475,0.57,"2019",-43.48776,1.754386,1298245614
"5585",800000000,1994," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",66,1,148.225,0.58,"2019",-42.02093,1.724138,1379310345
"5586",865000000,1995," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",67,1,152.3833,0.6,"2019",-40.39437,1.666667,1441666667
"5587",1300000000,1996," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",68,1,156.8583,0.61,"2019",-38.64395,1.639344,2131147541
"5588",1800000000,1997," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",69,1,160.525,0.63,"2019",-37.20971,1.587302,2857142857
"5589",2000000000,1998," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",70,1,163.0083,0.64,"2019",-36.23834,1.5625,3125000000
"5590",1600000000,1999," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",71,1,166.5833,0.65,"2019",-34.83996,1.538462,2461538462
"5591",1000000000,2000," Dorrance Hill Hamilton",NA,"Inheritance (Campbell Soup)","Industrial: Consumer",72,1,172.1917,0.67,"2019",-32.64622,1.492537,1492537313
"5592",875000000,2001," Dorrance Hill Hamilton",NA,"Campbell Soup","Industrial: Consumer",73,1,177.0417,0.69,"2019",-30.74912,1.449275,1268115942
"5593",740000000,2002," Dorrance Hill Hamilton",NA,"inheritance","Industrial: Consumer",74,1,179.8667,0.7,"2019",-29.6441,1.428571,1057142857
"5594",775000000,2003," Dorrance Hill Hamilton",NA,"inheritance","Industrial: Consumer",75,1,184,0.72,"2019",-28.02733,1.388889,1076388889
"5595",930000000,2004," Dorrance Hill Hamilton",NA,"inheritance","Industrial: Consumer",76,1,188.9083,0.74,"2019",-26.1074,1.351351,1256756757
"5596",1000000000,2005," Dorrance Hill Hamilton",NA,"Inheritance","Industrial: Consumer",77,1,195.2667,0.76,"2019",-23.6203,1.315789,1315789474
"5597",1100000000,2006," Dorrance Hill Hamilton",NA,"inheritance","Industrial: Consumer",78,1,201.5583,0.79,"2019",-21.15928,1.265823,1392405063
"5598",1400000000,2010," Dustin Moskovitz",NA,"Facebook","Industrial: Technology-computer",26,1,218.0762,0.85,"2019",-14.69823,1.176471,1647058824
"5599",3500000000,2011," Dustin Moskovitz",NA,"Facebook","Industrial: Technology-computer",27,1,224.923,0.88,"2019",-12.02006,1.136364,3977272727
"5600",2700000000,2012," Dustin Moskovitz",NA,"Facebook","Industrial: Technology-computer",28,1,229.5861,0.9,"2019",-10.19606,1.111111,3000000000
"5601",5200000000,2013," Dustin Moskovitz",NA,"Facebook","Industrial: Technology-computer",29,1,232.9518,0.91,"2019",-8.879563,1.098901,5714285714
"5602",350000000,1990," Dwayne B. Reinhart",NA,"Gateway Foods","Industrial: Consumer",70,1,130.6583,0.51,"2019",-48.89223,1.960784,686274510
"5603",390000000,1991," Dwayne B. Reinhart",NA,"Gateway Foods","Industrial: Consumer",71,1,136.1667,0.53,"2019",-46.73761,1.886792,735849057
"5604",390000000,1992," Dwayne B. Reinhart",NA,"Gateway Foods","Industrial: Consumer",72,1,140.3083,0.55,"2019",-45.11758,1.818182,709090909
"5605",400000000,1993," Dwayne B. Reinhart",NA,"Gateway Foods","Industrial: Consumer",73,1,144.475,0.57,"2019",-43.48776,1.754386,701754386
"5606",450000000,1994," Dwayne B. Reinhart",NA,"Gateway Foods","Industrial: Consumer",74,1,148.225,0.58,"2019",-42.02093,1.724138,775862069
"5607",550000000,1995," Dwayne B. Reinhart",NA,"Gateway Foods","Industrial: Consumer",75,1,152.3833,0.6,"2019",-40.39437,1.666667,916666667
"5608",230000000,1987," Dwayne Orville Andreas",NA,"Soy beans","Industrial: Diversified/other",69,1,113.6167,0.44,"2019",-55.55818,2.272727,522727273
"5609",290000000,1990," Dwayne Orville Andreas",NA,"Archer Daniels Midland","Industrial: Diversified/other",72,1,130.6583,0.51,"2019",-48.89223,1.960784,568627451
"5610",335000000,1991," Dwayne Orville Andreas",NA,"Archer Daniels Midland","Industrial: Diversified/other",73,1,136.1667,0.53,"2019",-46.73761,1.886792,632075472
"5611",300000000,1992," Dwayne Orville Andreas",NA,"Archer Daniels Midland","Industrial: Diversified/other",74,1,140.3083,0.55,"2019",-45.11758,1.818182,545454545
"5612",700000000,1995," Dwight D. Opperman",NA,"Legal publishing","Industrial: Media",72,1,152.3833,0.6,"2019",-40.39437,1.666667,1166666667
"5613",815000000,1996," Dwight D. Opperman",NA,"Legal publishing","Industrial: Media",73,1,156.8583,0.61,"2019",-38.64395,1.639344,1336065574
"5614",875000000,1997," Dwight D. Opperman",NA,"Legal publishing","Industrial: Media",74,1,160.525,0.63,"2019",-37.20971,1.587302,1388888889
"5615",875000000,1998," Dwight D. Opperman",NA,"Legal publishing","Industrial: Media",75,1,163.0083,0.64,"2019",-36.23834,1.5625,1367187500
"5616",950000000,1999," Dwight D. Opperman",NA,"Legal publishing","Industrial: Media",76,1,166.5833,0.65,"2019",-34.83996,1.538462,1461538462
"5617",975000000,2000," Dwight D. Opperman",NA,"Publishing","Industrial: Media",77,1,172.1917,0.67,"2019",-32.64622,1.492537,1455223881
"5618",950000000,2001," Dwight D. Opperman",NA,"Publishing","Industrial: Media",78,1,177.0417,0.69,"2019",-30.74912,1.449275,1376811594
"5619",950000000,2002," Dwight D. Opperman",NA,"publishing","Industrial: Media",79,1,179.8667,0.7,"2019",-29.6441,1.428571,1357142857
"5620",975000000,2003," Dwight D. Opperman",NA,"publishing","Industrial: Media",80,1,184,0.72,"2019",-28.02733,1.388889,1354166667
"5621",975000000,2004," Dwight D. Opperman",NA,"publishing","Industrial: Media",81,1,188.9083,0.74,"2019",-26.1074,1.351351,1317567568
"5622",975000000,2005," Dwight D. Opperman",NA,"Publishing","Industrial: Media",82,1,195.2667,0.76,"2019",-23.6203,1.315789,1282894737
"5623",1000000000,2006," Dwight D. Opperman",NA,"publishing","Industrial: Media",83,1,201.5583,0.79,"2019",-21.15928,1.265823,1265822785
"5624",155000000,1982," Dwight Lyman Stuart",NA,"Carnation Co.","Industrial: Consumer",58,1,96.53333,0.38,"2019",-62.24042,2.631579,407894737
"5625",300000000,1983," Dwight Lyman Stuart",NA,"Carnation Co.","Industrial: Consumer",59,1,99.58333,0.39,"2019",-61.0474,2.564103,769230769
"5626",350000000,1984," Dwight Lyman Stuart",NA,"Carnation Co.","Industrial: Consumer",60,1,103.9333,0.41,"2019",-59.34587,2.439024,853658537
"5627",200000000,1985," Dwight Lyman Stuart",NA,"Carnation Co.","Industrial: Consumer",61,1,107.6,0.42,"2019",-57.91163,2.380952,476190476
"5628",200000000,1986," Dwight Lyman Stuart",NA,"Carnation Co.","Industrial: Consumer",62,1,109.6917,0.43,"2019",-57.09346,2.325581,465116279
"5629",950000000,2009," Dwight Schar",NA,"NVR Inc.","Industrial: Diversified/other",67,1,214.5647,0.84,"2019",-16.07178,1.190476,1130952381
"5630",375000000,1995," E. Pierce Marshall",NA,"Oil","Industrial: Energy",56,1,152.3833,0.6,"2019",-40.39437,1.666667,625000000
"5631",800000000,1996," E. Pierce Marshall",NA,"Oil","Industrial: Energy",57,1,156.8583,0.61,"2019",-38.64395,1.639344,1311475410
"5632",500000000,1997," E. Pierce Marshall",NA,"Oil","Industrial: Energy",58,1,160.525,0.63,"2019",-37.20971,1.587302,793650794
"5633",1200000000,1998," E. Pierce Marshall",NA,"Oil","Industrial: Energy",59,1,163.0083,0.64,"2019",-36.23834,1.5625,1875000000
"5634",1500000000,1999," E. Pierce Marshall",NA,"Oil","Industrial: Energy",60,1,166.5833,0.65,"2019",-34.83996,1.538462,2307692308
"5635",1200000000,2000," E. Pierce Marshall",NA,"Oil","Industrial: Energy",61,1,172.1917,0.67,"2019",-32.64622,1.492537,1791044776
"5636",1300000000,2001," E. Pierce Marshall",NA,"Oil","Industrial: Energy",62,1,177.0417,0.69,"2019",-30.74912,1.449275,1884057971
"5637",1600000000,2002," E. Pierce Marshall",NA,"inheritance","Industrial: Energy",63,1,179.8667,0.7,"2019",-29.6441,1.428571,2285714286
"5638",1600000000,2003," E. Pierce Marshall",NA,"inheritance","Industrial: Energy",64,1,184,0.72,"2019",-28.02733,1.388889,2222222222
"5639",1600000000,2004," E. Pierce Marshall",NA,"investments","Industrial: Energy",65,1,188.9083,0.74,"2019",-26.1074,1.351351,2162162162
"5640",1700000000,2005," E. Pierce Marshall",NA,"Investments","Industrial: Energy",66,1,195.2667,0.76,"2019",-23.6203,1.315789,2236842105
"5641",125000000,1983," Eddy Clark Scurlock",NA,"Oil","Industrial: Energy",78,1,99.58333,0.39,"2019",-61.0474,2.564103,320512821
"5642",400000000,1983," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",54,1,99.58333,0.39,"2019",-61.0474,2.564103,1025641026
"5643",675000000,1984," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",55,1,103.9333,0.41,"2019",-59.34587,2.439024,1646341463
"5644",665000000,1985," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",56,1,107.6,0.42,"2019",-57.91163,2.380952,1583333333
"5645",1000000000,1986," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",57,1,109.6917,0.43,"2019",-57.09346,2.325581,2325581395
"5646",1800000000,1987," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",58,1,113.6167,0.44,"2019",-55.55818,2.272727,4090909091
"5647",1300000000,1988," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",59,1,118.275,0.46,"2019",-53.73604,2.173913,2826086957
"5648",2000000000,1989," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",60,1,123.9417,0.48,"2019",-51.51949,2.083333,4166666667
"5649",1900000000,1990," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",61,1,130.6583,0.51,"2019",-48.89223,1.960784,3725490196
"5650",2300000000,1991," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",62,1,136.1667,0.53,"2019",-46.73761,1.886792,4339622642
"5651",2350000000,1992," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",63,1,140.3083,0.55,"2019",-45.11758,1.818182,4272727273
"5652",2300000000,1993," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",64,1,144.475,0.57,"2019",-43.48776,1.754386,4035087719
"5653",2500000000,1994," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",65,1,148.225,0.58,"2019",-42.02093,1.724138,4310344828
"5654",2700000000,1995," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",66,1,152.3833,0.6,"2019",-40.39437,1.666667,4500000000
"5655",2700000000,1996," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",67,1,156.8583,0.61,"2019",-38.64395,1.639344,4426229508
"5656",3000000000,1997," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",68,1,160.525,0.63,"2019",-37.20971,1.587302,4761904762
"5657",2800000000,1998," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",69,1,163.0083,0.64,"2019",-36.23834,1.5625,4375000000
"5658",4200000000,1999," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",70,1,166.5833,0.65,"2019",-34.83996,1.538462,6461538462
"5659",4100000000,2000," Edgar Miles Bronfman",NA,"Seagram Co.","Industrial: Consumer",71,1,172.1917,0.67,"2019",-32.64622,1.492537,6119402985
"5660",6800000000,2001," Edgar Miles Bronfman",NA,"liquor","Industrial: Consumer",72,1,177.0417,0.69,"2019",-30.74912,1.449275,9855072464
"5661",2200000000,2002," Edgar Miles Bronfman",NA,"liquor","Industrial: Consumer",73,1,179.8667,0.7,"2019",-29.6441,1.428571,3142857143
"5662",2400000000,2003," Edgar Miles Bronfman",NA,"liquor","Industrial: Consumer",74,1,184,0.72,"2019",-28.02733,1.388889,3333333333
"5663",2500000000,2004," Edgar Miles Bronfman",NA,"liquor","Industrial: Consumer",75,1,188.9083,0.74,"2019",-26.1074,1.351351,3378378378
"5664",3000000000,2005," Edgar Miles Bronfman",NA,"Liquor","Industrial: Consumer",76,1,195.2667,0.76,"2019",-23.6203,1.315789,3947368421
"5665",3200000000,2006," Edgar Miles Bronfman",NA,"liquor","Industrial: Consumer",77,1,201.5583,0.79,"2019",-21.15928,1.265823,4050632911
"5666",3200000000,2007," Edgar Miles Bronfman",NA,"Liquor","Industrial: Consumer",78,1,207.3442,0.81,"2019",-18.89612,1.234568,3950617284
"5667",3500000000,2008," Edgar Miles Bronfman",NA,"Seagram, investments","Industrial: Consumer",79,1,215.2543,0.84,"2019",-15.80204,1.190476,4166666667
"5668",2500000000,2009," Edgar Miles Bronfman",NA,"liquor","Industrial: Consumer",80,1,214.5647,0.84,"2019",-16.07178,1.190476,2976190476
"5669",2600000000,2010," Edgar Miles Bronfman",NA,"Seagram's liquor","Industrial: Consumer",81,1,218.0762,0.85,"2019",-14.69823,1.176471,3058823529
"5670",300000000,1982," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",70,1,96.53333,0.38,"2019",-62.24042,2.631579,789473684
"5671",250000000,1983," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",71,1,99.58333,0.39,"2019",-61.0474,2.564103,641025641
"5672",250000000,1984," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",72,1,103.9333,0.41,"2019",-59.34587,2.439024,609756098
"5673",250000000,1985," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",72,1,107.6,0.42,"2019",-57.91163,2.380952,595238095
"5674",200000000,1986," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",73,1,109.6917,0.43,"2019",-57.09346,2.325581,465116279
"5675",300000000,1987," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",75,1,113.6167,0.44,"2019",-55.55818,2.272727,681818182
"5676",300000000,1989," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",77,1,123.9417,0.48,"2019",-51.51949,2.083333,625000000
"5677",300000000,1990," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",78,1,130.6583,0.51,"2019",-48.89223,1.960784,588235294
"5678",300000000,1991," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",79,1,136.1667,0.53,"2019",-46.73761,1.886792,566037736
"5679",300000000,1992," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",80,1,140.3083,0.55,"2019",-45.11758,1.818182,545454545
"5680",315000000,1993," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",81,1,144.475,0.57,"2019",-43.48776,1.754386,552631579
"5681",350000000,1994," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",82,1,148.225,0.58,"2019",-42.02093,1.724138,603448276
"5682",350000000,1995," Edith du Pont Pearson",NA,"Du Pont Co","Industrial: Diversified/other",83,1,152.3833,0.6,"2019",-40.39437,1.666667,583333333
"5683",185000000,1984," Edmund Newton Ansin",NA,"Broadcasting","Industrial: Media",48,1,103.9333,0.41,"2019",-59.34587,2.439024,451219512
"5684",200000000,1985," Edmund Newton Ansin",NA,"Broadcasting","Industrial: Media",49,1,107.6,0.42,"2019",-57.91163,2.380952,476190476
"5685",200000000,1986," Edmund Newton Ansin",NA,"Broadcasting","Industrial: Media",50,1,109.6917,0.43,"2019",-57.09346,2.325581,465116279
"5686",280000000,1987," Edmund Newton Ansin",NA,"Broadcasting","Industrial: Media",51,1,113.6167,0.44,"2019",-55.55818,2.272727,636363636
"5687",265000000,1988," Edmund Newton Ansin",NA,"Broadcasting","Industrial: Media",52,1,118.275,0.46,"2019",-53.73604,2.173913,576086957
"5688",300000000,1993," Edmund Newton Ansin",NA,"Sunbeam Television","Industrial: Media",57,1,144.475,0.57,"2019",-43.48776,1.754386,526315789
"5689",380000000,1995," Edmund Newton Ansin",NA,"Sunbeam Television","Industrial: Media",59,1,152.3833,0.6,"2019",-40.39437,1.666667,633333333
"5690",420000000,1996," Edmund Newton Ansin",NA,"Sunbeam Television","Industrial: Media",60,1,156.8583,0.61,"2019",-38.64395,1.639344,688524590
"5691",550000000,1997," Edmund Newton Ansin",NA,"Sunbeam Television","Industrial: Media",61,1,160.525,0.63,"2019",-37.20971,1.587302,873015873
"5692",600000000,1998," Edmund Newton Ansin",NA,"Sunbeam Television","Industrial: Media",62,1,163.0083,0.64,"2019",-36.23834,1.5625,937500000
"5693",800000000,2001," Edmund Newton Ansin",NA,"television","Industrial: Media",65,1,177.0417,0.69,"2019",-30.74912,1.449275,1159420290
"5694",950000000,2002," Edmund Newton Ansin",NA,"TV stations","Industrial: Media",66,1,179.8667,0.7,"2019",-29.6441,1.428571,1357142857
"5695",950000000,2003," Edmund Newton Ansin",NA,"TV stations","Industrial: Media",67,1,184,0.72,"2019",-28.02733,1.388889,1319444444
"5696",1000000000,2004," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",68,1,188.9083,0.74,"2019",-26.1074,1.351351,1351351351
"5697",1100000000,2005," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",69,1,195.2667,0.76,"2019",-23.6203,1.315789,1447368421
"5698",1200000000,2006," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",70,1,201.5583,0.79,"2019",-21.15928,1.265823,1518987342
"5699",1700000000,2007," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",71,1,207.3442,0.81,"2019",-18.89612,1.234568,2098765432
"5700",1500000000,2008," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",72,1,215.2543,0.84,"2019",-15.80204,1.190476,1785714286
"5701",1300000000,2009," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",73,1,214.5647,0.84,"2019",-16.07178,1.190476,1547619048
"5702",1100000000,2010," Edmund Newton Ansin",NA,"Sunbeam Broadcasting","Industrial: Media",74,1,218.0762,0.85,"2019",-14.69823,1.176471,1294117647
